"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"606","16513",18,81,1,16.6,1,2,42.3,271.5,9.7,"WGS84",50.55327,24.02501,"B22","8","U111","8","mineral","POLAND"
"607","16514",18,79,2,9.4,0,1.1,29.4,153,13.9,"WGS84",50.50327,23.83714,"B11","8","U111","8","mineral","POLAND"
"608","16515",42,43,16,29.1,275,2.9,12.2,362,33.2,"WGS84",50.42105,23.61162,"B18","8","U111","8","mineral","POLAND"
"609","16516",18,80,2,7.8,73,1,20.6,116.5,14.9,"WGS84",50.57965,23.65824,"B11","8","U111","8","mineral","POLAND"
"610","16517",14,20,66,7.2,0,0.9,39.8,213.2,3.3,"WGS84",50.67233,23.02225,"B11","8","U111","8","mineral","POLAND"
"611","16518",2,4,93,5.4,0,0.4,28.1,40.7,0,"WGS84",51.11592,21.95752,"B21","8","U111","8","mineral","POLAND"
"612","16520",6,83,11,13.1,0,1.3,24.4,75,4.3,"WGS84",51.22502,22.1316,"B11","8","U111","8","mineral","POLAND"
"613","16521",10,69,21,7.8,0,0.8,26.1,60.9,5.6,"WGS84",51.23981,21.99007,"B21","8","U111","8","mineral","POLAND"
"614","16526",2,3,95,10.2,0,0.9,61.1,87.5,0,"WGS84",51.17487,21.91489,"B16","8","U111","8","mineral","POLAND"
"615","16527",0,2,98,3.2,1,0.3,13.8,24.3,2.1,"WGS84",51.21326,21.89577,"C30","8","U120","8","mineral","POLAND"
"616","16536",7,90,3,9.1,0,1,13.4,121.8,5.4,"WGS84",50.9978,22.88268,"B11","8","U111","8","mineral","POLAND"
"617","16538",12,68,19,15.2,0,1.5,79.8,254.6,9.4,"WGS84",51.22857,22.77318,"B11","8","U111","8","mineral","POLAND"
"618","16539",16,32,51,14.4,27,1.5,13.4,298.6,14.1,"WGS84",51.13758,23.09685,"E30","8","U112","8","mineral","POLAND"
"619","16540",10,85,5,9.1,1,0.9,28.4,68,8.8,"WGS84",51.17752,22.90444,"B13","8","U111","8","mineral","POLAND"
"620","16541",15,75,10,7.3,0,0.8,29.2,83.8,8.6,"WGS84",51.15671,22.92764,"B21","8","U113","8","mineral","POLAND"
"621","16542",6,27,67,12,5,1.3,15.6,179.1,8.8,"WGS84",51.17607,23.07881,"E20","8","U111","8","mineral","POLAND"
"622","16543",13,42,45,12.6,0,1.2,36.5,160.6,8.8,"WGS84",51.20434,23.46619,"B11","8","U111","8","mineral","POLAND"
"623","16544",8,44,48,14.2,0,1.2,10.3,53.9,5.8,"WGS84",51.22966,23.56135,"B18","8","U111","8","mineral","POLAND"
"624","16545",4,46,50,12.7,4,1.2,30.2,251.3,7.8,"WGS84",51.16764,23.77621,"B21","8","U111","8","mineral","POLAND"
"625","16546",8,64,28,11.7,1,1.3,28.9,236,6.1,"WGS84",51.2142,23.38154,"B14","8","U111","8","mineral","POLAND"
"626","16547",25,58,17,18.4,19,1.9,16,291.9,22.9,"WGS84",51.22726,23.26862,"B32","8","U111","8","mineral","POLAND"
"627","16548",20,28,51,31.9,57,2.7,15.4,153.8,27.8,"WGS84",51.08423,23.40154,"E20","8","U111","8","mineral","POLAND"
"628","16549",5,46,49,8.8,2,0.9,40.1,0,7.5,"WGS84",51.01237,23.23518,"B15","8","U111","8","mineral","POLAND"
"629","16550",20,47,33,13.8,100,1.6,10.6,277.4,14.5,"WGS84",50.98825,23.28627,"B15","8","U111","8","mineral","POLAND"
"630","16551",4,35,61,6.4,0,0.7,38.1,152.6,4.6,"WGS84",50.92554,23.35505,"B18","8","U111","8","mineral","POLAND"
"631","16552",16,33,51,6.7,3,0.7,0,82,11.9,"WGS84",51.041,23.76704,"B18","8","U111","8","mineral","POLAND"
"632","16553",24,74,3,20,3,1.8,15.4,173.5,23.9,"WGS84",50.69869,23.57796,"B11","8","U111","8","mineral","POLAND"
"633","16554",21,58,21,11,44,1.2,16.9,146.8,14.9,"WGS84",50.65768,23.76793,"B13","8","U111","8","mineral","POLAND"
"634","16555",3,11,86,5.5,0,0.6,14.6,70.9,3.1,"WGS84",50.63584,23.64603,"B54","8","U111","8","mineral","POLAND"
"635","16556",20,77,3,10.1,22,1.2,19.4,128.9,20.3,"WGS84",50.7382,23.70525,"B22","8","U111","8","mineral","POLAND"
"636","16557",8,90,2,8.1,1,0.9,11.8,127.4,4.4,"WGS84",50.60943,23.40765,"E30","8","U112","8","mineral","POLAND"
"637","16558",9,88,4,10,0,1,21.8,155.7,5.2,"WGS84",50.6016,23.31898,"B11","8","U111","8","mineral","POLAND"
"638","16559",3,9,87,12.9,2,1.1,16.6,33.7,4.1,"WGS84",50.25755,21.99405,"E20","8","U111","8","mineral","POLAND"
"639","16560",2,6,92,14.4,0,1.3,15.8,24.8,4.6,"WGS84",50.28399,21.91534,"E20","8","U111","8","mineral","POLAND"
"640","16561",6,20,74,9.1,0,0.8,94.3,80.1,2.5,"WGS84",50.13358,21.96251,"B11","8","U111","8","mineral","POLAND"
"641","16562",12,75,12,10.1,0,1.1,26.8,224.5,5.9,"WGS84",50.04512,22.11024,"B21","8","U111","8","mineral","POLAND"
"642","16563",5,7,87,7.9,0,0.8,38.7,49.8,0,"WGS84",50.20441,22.15128,"B11","8","U111","8","mineral","POLAND"
"643","16564",5,39,56,8.9,1,1,49,59.8,3.2,"WGS84",50.16577,22.34039,"B15","8","U111","8","mineral","POLAND"
"644","16565",19,69,12,7.3,0,1,81.4,153.1,9.8,"WGS84",50.08032,22.28962,"B11","8","U111","8","mineral","POLAND"
"645","16566",9,70,22,32.2,67,3,14.6,27.8,12.2,"WGS84",50.08557,22.4048,"E20","8","U400","8","mineral","POLAND"
"646","16567",24,40,36,15.6,1,1.5,19.5,76.1,4.2,"WGS84",50.05841,22.6531,"E20","8","U111","8","mineral","POLAND"
"647","16568",4,4,92,8.5,1,0.5,0,32.1,2,"WGS84",50.18214,22.6864,"C30","8","U400","8","mineral","POLAND"
"648","16569",8,46,47,32.6,0,2.2,23.7,66.9,0,"WGS84",50.06365,22.76819,"E30","8","U112","8","mineral","POLAND"
"649","16570",4,5,91,14.6,0,0.9,23.5,26.6,9.4,"WGS84",50.11668,22.78255,"C30","8","U120","8","mineral","POLAND"
"650","16572",32,64,4,23,50,2,48.1,370.2,10.9,"WGS84",49.79753,22.86622,"B32","8","U111","8","mineral","POLAND"
"651","16573",17,80,3,11.8,2,1.3,33.2,142.2,6.3,"WGS84",49.83393,22.70634,"E20","8","U111","8","mineral","POLAND"
"652","16574",15,80,6,13.6,6,1.4,12.2,44.2,12.3,"WGS84",49.89932,22.61057,"E20","8","U111","8","mineral","POLAND"
"653","16575",9,88,3,13.5,0,1.4,0,35.1,2.4,"WGS84",49.92706,22.19323,"E20","8","U111","8","mineral","POLAND"
"654","16576",5,9,85,5.6,1,0.7,52.7,122.4,10.2,"WGS84",50.46677,20.61978,"B15","8","U111","8","mineral","POLAND"
"655","16577",0,6,94,13.5,1,0.5,12.3,28.7,3.6,"WGS84",50.47709,20.50809,"C30","8","U120","8","mineral","POLAND"
"656","16578",21,68,11,11.7,7,1.4,28.4,167.5,17.6,"WGS84",49.93878,21.91329,"B21","8","U111","8","mineral","POLAND"
"657","16586",28,60,12,19.8,1,1.8,0,144.9,31.3,"WGS84",49.31576,22.45766,"C30","8","U120","8","mineral","POLAND"
"658","16587",19,31,51,32.4,0,2.5,0,87,4.6,"WGS84",49.40041,22.67572,"E20","8","U111","8","mineral","POLAND"
"659","16588",9,29,62,29.6,40,2.5,33.3,92,17.9,"WGS84",49.60828,22.28059,"F00","8","U312","8","mineral","POLAND"
"660","16589",25,59,17,25.8,1,2,0,85.8,13.3,"WGS84",49.73405,22.62325,"C30","8","U400","8","mineral","POLAND"
"661","16590",16,27,57,19.5,2,1.8,0,49.5,9.3,"WGS84",49.31911,22.26296,"C30","8","U364","8","mineral","POLAND"
"662","16591",20,41,39,18.3,1,1.8,10,77.6,8.6,"WGS84",49.38118,22.19469,"E20","8","U111","8","mineral","POLAND"
"663","16592",26,60,14,21,1,2.2,13,141.9,14.6,"WGS84",49.41361,22.2309,"E20","8","U111","8","mineral","POLAND"
"664","16593",25,70,5,13.7,1,1.5,0,80.3,3,"WGS84",49.69398,22.1618,"E30","8","U400","8","mineral","POLAND"
"665","16594",17,36,47,30.8,2,1.8,13.2,104.2,15.3,"WGS84",49.54048,22.23512,"E30","8","U400","8","mineral","POLAND"
"666","16595",15,34,51,8.2,1,0.9,36.9,124.8,7,"WGS84",49.50513,22.05784,"D10","8","U400","8","mineral","POLAND"
"667","16596",17,24,59,26.2,0,2.8,0,62.1,15,"WGS84",49.59956,22.02543,"E20","8","U111","8","mineral","POLAND"
"668","16597",31,45,24,18.9,1,1.9,0,167.3,16,"WGS84",49.56706,21.9892,"E20","8","U111","8","mineral","POLAND"
"669","16598",40,45,14,33.3,1,3.5,16.2,121.4,22.1,"WGS84",49.51977,21.92131,"E20","8","U111","8","mineral","POLAND"
"670","16599",25,50,25,18.6,1,2.1,0,87.4,13.1,"WGS84",49.57583,21.90714,"E30","8","U400","8","mineral","POLAND"
"671","16600",9,75,16,15,1,1.4,23.4,42.2,4.2,"WGS84",50.31921,22.92368,"E20","8","U111","8","mineral","POLAND"
"672","16601",7,53,40,7.9,0,1,38.3,36,7,"WGS84",50.39813,22.54477,"B18","8","U111","8","mineral","POLAND"
"673","16602",3,8,89,25.2,0,1.7,22.2,23.4,3.7,"WGS84",50.44809,22.58692,"C30","8","U120","8","mineral","POLAND"
"674","16603",9,77,14,10.2,0,1.2,40.6,84.2,7.6,"WGS84",50.37649,22.73919,"B75","E10","U111","8","mineral","POLAND"
"675","16604",33,48,18,22.9,2,2.6,21.5,108.2,26,"WGS84",49.66729,21.9018,"E20","8","U111","8","mineral","POLAND"
"676","16605",18,28,54,15.7,1,1.8,31.1,122.9,17.2,"WGS84",49.62019,22.0025,"B15","8","U111","8","mineral","POLAND"
"677","16606",31,34,35,19.2,1,1.7,21.4,197,5.5,"WGS84",49.64084,21.97957,"B13","8","U111","8","mineral","POLAND"
"678","16607",12,36,51,10.5,1,1.2,0,41,7.7,"WGS84",49.68813,22.04771,"E10","8","U400","8","mineral","POLAND"
"679","16608",3,23,74,8.5,1,0.9,31.1,56.5,6.2,"WGS84",50.41035,22.43362,"B11","8","U111","8","mineral","POLAND"
"680","16609",28,53,19,33.5,31,3.2,50.2,340.7,28.9,"WGS84",50.23895,22.50226,"D20","8","U400","8","mineral","POLAND"
"681","16610",4,25,71,8.2,0,0.9,48.3,73,5.8,"WGS84",50.25119,22.39138,"B13","8","U111","8","mineral","POLAND"
"682","16611",1,12,88,11.9,0,0.9,0,30,4.8,"WGS84",50.27796,22.31287,"C30","8","U400","8","mineral","POLAND"
"683","16612",3,9,89,12.8,0,1.2,52.8,52,5.1,"WGS84",50.23683,22.18811,"E30","8","U400","8","mineral","POLAND"
"684","16614",13,18,69,23.6,3,2.1,18.6,47.5,16.3,"WGS84",50.30463,21.89211,"E20","8","U111","8","mineral","POLAND"
"685","16615",13,56,31,12.7,21,1.3,48.9,173.7,16.3,"WGS84",50.59188,24.00788,"B22","8","U111","8","mineral","POLAND"
"686","16616",19,57,24,185.8,9,14.7,22.9,95.7,74.9,"WGS84",51.47576,22.84322,"E20","8","U111","8","organic","POLAND"
"687","16617",7,39,54,22.5,1,1.8,84.4,136,7.1,"WGS84",51.67629,22.84182,"B18","8","U111","8","mineral","POLAND"
"688","16618",4,20,77,9,0,0.8,35.1,38.6,0,"WGS84",51.92904,23.50767,"B15","8","U111","8","mineral","POLAND"
"689","16619",3,7,91,15.5,0,1.1,52.6,51.5,3.2,"WGS84",51.98853,23.46641,"B14","8","U111","8","mineral","POLAND"
"690","16621",6,61,33,10,5,1,78.8,172.4,5.6,"WGS84",52.08984,23.37828,"B16","8","U111","8","mineral","POLAND"
"691","16622",14,78,8,13.7,0,1.5,40.4,202.2,6.2,"WGS84",49.70089,21.03863,"B21","8","U111","8","mineral","POLAND"
"692","16623",12,44,43,24.6,2,1.9,0,180.5,9,"WGS84",49.6723,21.1443,"C10","8","U400","8","mineral","POLAND"
"693","16624",10,28,61,13.2,4,1.4,47.6,153.5,7.2,"WGS84",54.28282,16.31821,"B54","8","U111","8","mineral","POLAND"
"694","16626",7,26,67,12,0,1.2,51.8,141.6,2.7,"WGS84",54.27881,16.37956,"B32","8","U111","8","mineral","POLAND"
"695","16627",3,3,93,9.1,1,0.7,16.4,45.1,3.4,"WGS84",54.2423,16.40448,"E20","8","U312","8","mineral","POLAND"
"696","16628",6,13,80,14.1,1,1.2,47.6,81,4.7,"WGS84",54.18705,16.42674,"B19","8","U111","8","mineral","POLAND"
"697","16629",2,5,93,21.3,1,0.6,51.7,25,3.3,"WGS84",54.09441,16.4739,"C20","8","U120","8","mineral","POLAND"
"698","16630",23,73,4,22.7,2,2.5,14.9,70.5,11.1,"WGS84",49.72303,20.42605,"E20","8","U111","8","mineral","POLAND"
"699","16631",2,4,94,18.9,1,1.8,24.5,35.4,2.9,"WGS84",50.37836,21.88231,"E20","8","U111","8","mineral","POLAND"
"700","16632",4,10,86,9.9,18,0.9,23.5,87.8,8.2,"WGS84",51.73793,22.2704,"E20","8","U400","8","mineral","POLAND"
"701","16633",2,21,76,27.8,1,1.4,12,41.9,5,"WGS84",51.70258,22.26072,"C30","8","U120","8","mineral","POLAND"
"702","16634",30,34,37,19.2,1,2.1,18,148.6,18.6,"WGS84",49.64755,21.39118,"B11","8","U111","8","mineral","POLAND"
"703","16635",5,19,76,17.3,6,1.6,39.1,72.6,9,"WGS84",51.88662,23.08009,"E20","8","U111","8","mineral","POLAND"
"704","16636",5,30,65,9.4,0,0.8,24.6,51.5,3.1,"WGS84",51.9283,23.03315,"B14","8","U111","8","mineral","POLAND"
"705","16637",3,22,75,8.2,0,0.9,39.6,54.6,2.8,"WGS84",51.8881,22.90299,"B13","8","U111","8","mineral","POLAND"
"706","16638",3,20,77,12.6,1,1.5,18.2,48.7,7,"WGS84",51.91523,22.82205,"B15","8","U111","8","mineral","POLAND"
"707","16639",4,21,75,13.5,0,1.1,25.2,37.7,4,"WGS84",51.92023,22.94194,"B15","8","U111","8","mineral","POLAND"
"708","16640",4,24,73,10.7,1,1.1,35.7,72.9,2.6,"WGS84",52.00033,22.87638,"B43","8","U111","8","mineral","POLAND"
"709","16641",4,20,75,18.2,2,1.5,37.4,43.7,3.3,"WGS84",51.989,22.81377,"E10","8","U111","8","mineral","POLAND"
"710","16642",6,22,73,8.8,0,0.9,67.5,104.1,0,"WGS84",52.28895,22.39417,"B15","8","U111","8","mineral","POLAND"
"711","16646",14,26,59,70,4,2.9,17.1,107.9,13.6,"WGS84",53.78909,22.49659,"E20","8","U111","8","mineral","POLAND"
"712","16647",2,5,93,6,0,0.7,67.8,34.8,0,"WGS84",52.64482,23.30824,"E10","8","U400","8","mineral","POLAND"
"713","16648",5,21,75,6.9,2,0.7,64,181.1,4.6,"WGS84",52.68007,23.31909,"B15","8","U111","8","mineral","POLAND"
"714","16651",5,20,74,9.5,1,1.1,86.5,170,2.5,"WGS84",52.6715,22.56352,"B21","8","U111","8","mineral","POLAND"
"715","16652",9,14,77,9.9,0,1.1,22.8,95.3,7.5,"WGS84",52.74927,22.85747,"B15","8","U111","8","mineral","POLAND"
"716","16653",8,22,71,10.9,0,1.2,38.9,114.9,0,"WGS84",52.80968,22.63392,"B75","E10","U111","8","mineral","POLAND"
"717","16654",14,17,70,12.4,5,1.3,65,79.1,11.2,"WGS84",52.84501,22.64428,"B16","8","U111","8","mineral","POLAND"
"718","16655",7,11,82,37.4,1,3.2,80.1,400.4,18.5,"WGS84",52.94541,23.5532,"B15","8","U111","8","mineral","POLAND"
"719","16657",3,10,86,9,0,1,66.7,115.8,4.5,"WGS84",52.96648,22.52861,"B15","8","U111","8","mineral","POLAND"
"720","16661",10,22,69,6.9,0,0.9,37,145.3,2.9,"WGS84",52.72187,23.27161,"B32","8","U111","8","mineral","POLAND"
"721","16662",3,25,71,10.8,0,0.9,33.3,57.3,5.3,"WGS84",51.31668,23.4411,"B18","8","U111","8","mineral","POLAND"
"722","16663",9,26,65,14.7,2,1.6,29.8,110.1,10.5,"WGS84",51.30562,23.37933,"B54","8","U111","8","mineral","POLAND"
"723","16664",4,25,70,13.3,0,0.6,56.5,43,0,"WGS84",52.68657,23.26074,"C10","8","U120","8","mineral","POLAND"
"724","16665",6,60,34,10.9,0,1,17.8,87.8,2.9,"WGS84",51.41142,22.76636,"E20","8","U111","8","mineral","POLAND"
"725","16666",9,81,11,8.6,1,1.1,42.2,121.4,6.5,"WGS84",51.29472,22.9962,"B18","8","U111","8","mineral","POLAND"
"726","16669",7,19,73,7.8,0,1,19.2,81.7,5.1,"WGS84",52.19449,22.42705,"B15","8","U111","8","mineral","POLAND"
"727","16670",15,35,50,17,2,1.7,17.4,73.9,15.6,"WGS84",52.23832,22.52879,"B15","8","U111","8","mineral","POLAND"
"728","16672",5,16,80,10.6,10,0.8,33,42.8,5,"WGS84",52.28201,22.63073,"B14","8","U111","8","mineral","POLAND"
"729","16673",3,9,88,7,2,0.8,54.4,90.9,3.1,"WGS84",52.49269,22.87161,"B16","8","U111","8","mineral","POLAND"
"730","16674",4,10,85,9.3,0,0.9,65.7,31.5,2.7,"WGS84",52.49917,23.14357,"B18","8","U111","8","mineral","POLAND"
"731","16675",7,13,80,6.1,24,0.7,0,69.5,6.6,"WGS84",53.78494,22.71152,"B15","8","U111","8","mineral","POLAND"
"732","16676",3,7,90,9.6,0,1,50.2,62.8,0,"WGS84",52.78946,22.99026,"B14","8","U111","8","mineral","POLAND"
"733","16677",19,34,46,16.1,0,1.5,19.7,187.6,11.9,"WGS84",52.79239,23.29331,"B11","8","U111","8","mineral","POLAND"
"734","16678",5,22,73,7.6,0,0.9,29.7,130.3,0,"WGS84",52.84524,23.30966,"B16","8","U111","8","mineral","POLAND"
"735","16679",3,16,81,6.9,0,0.9,19.4,65.3,0,"WGS84",52.83868,23.36816,"B15","8","U111","8","mineral","POLAND"
"736","16681",6,14,80,18.3,0,1.7,70,48,5.5,"WGS84",52.90198,22.44933,"B18","8","U111","8","mineral","POLAND"
"737","16683",3,7,90,8.5,0,0.4,37.7,29.8,0,"WGS84",53.10391,23.60357,"C30","8","U120","8","mineral","POLAND"
"738","16685",3,8,89,12.8,0,0.9,30,30.2,0,"WGS84",53.63852,22.54399,"C30","8","U120","8","mineral","POLAND"
"739","16686",5,12,84,39.6,0,3.3,13.7,34.8,15.1,"WGS84",53.66236,22.48957,"E20","8","U111","8","mineral","POLAND"
"740","16688",6,48,46,45.8,0,2.4,66.6,48.1,6.7,"WGS84",53.38689,23.35733,"C30","8","U120","8","mineral","POLAND"
"741","16689",8,36,56,15.7,0,1.6,30.2,64.4,5.9,"WGS84",53.40794,23.33328,"E20","8","U111","8","mineral","POLAND"
"742","16690",6,28,66,5.6,1,0.7,12.4,98.3,0,"WGS84",53.31431,23.51805,"E10","8","U112","8","mineral","POLAND"
"743","16691",6,56,38,9.7,0,1,50.6,111.2,5.3,"WGS84",53.2698,23.74861,"B13","8","U111","8","mineral","POLAND"
"744","16692",14,64,22,26.3,0,2.6,17.9,55.6,9.8,"WGS84",53.35035,23.68283,"B14","8","U111","8","mineral","POLAND"
"745","16693",7,36,57,13.2,0,1.2,54.1,54,4.1,"WGS84",53.38556,23.69424,"B15","8","U111","8","mineral","POLAND"
"746","16694",4,24,72,9.5,1,1,37.4,87.9,2,"WGS84",53.61701,23.58472,"B14","8","U111","8","mineral","POLAND"
"747","16695",8,16,76,85.3,0,8.3,22.4,111.3,20.6,"WGS84",53.51366,23.36679,"E20","8","U111","8","mineral","POLAND"
"748","16696",7,14,78,25.5,15,2.3,0,49.3,12.8,"WGS84",53.58743,23.35947,"E20","8","U130","8","mineral","POLAND"
"749","16697",7,27,66,9.9,1,1.1,47.3,124.8,3.5,"WGS84",53.61493,23.27572,"B13","8","U111","8","mineral","POLAND"
"750","16698",NA,NA,NA,229.5,1,16.8,12.9,58.1,72.9,"WGS84",53.53188,23.03436,"E20","8","U111","8","organic","POLAND"
"751","16699",6,26,68,10.8,0,1,43.2,122.1,3.2,"WGS84",53.49662,23.0234,"B15","8","U111","8","mineral","POLAND"
"752","16700",2,4,94,13.1,0,1,29,64.7,2.7,"WGS84",53.56167,22.58254,"E20","8","U111","8","mineral","POLAND"
"753","16701",5,19,77,12.9,0,1.3,91.6,87,0,"WGS84",53.50952,22.38291,"E20","8","U111","8","mineral","POLAND"
"754","16702",NA,NA,NA,320.5,0,24.9,0,75.5,133.7,"WGS84",53.43581,22.39193,"E20","8","U111","8","organic","POLAND"
"755","16703",6,40,55,9.8,1,1.2,20.7,75.3,2.2,"WGS84",53.4164,23.09061,"B14","8","U111","8","mineral","POLAND"
"756","16704",5,15,81,10.3,0,1.1,79,52.7,0,"WGS84",53.37315,22.98534,"B14","8","U111","8","mineral","POLAND"
"757","16705",3,13,83,13.2,0,1.1,62,72.5,0,"WGS84",53.35871,22.95031,"B13","8","U111","8","mineral","POLAND"
"758","16706",11,22,68,27.6,2,2.8,12.3,32.4,19.3,"WGS84",53.34438,22.39573,"E20","8","U111","8","mineral","POLAND"
"759","16708",9,24,67,15.6,0,1.6,12.4,42.9,7.3,"WGS84",53.29138,22.38026,"E20","8","U111","8","mineral","POLAND"
"760","16709",1,2,97,6.1,2,0.4,11.2,29.2,3.2,"WGS84",53.31533,22.84536,"C30","8","U120","8","mineral","POLAND"
"761","16710",4,11,85,18.8,0,1.1,57,32.6,4.9,"WGS84",53.32791,22.72695,"C30","8","U120","8","mineral","POLAND"
"762","16711",5,11,85,6.6,24,0.6,20.3,70.9,6.3,"WGS84",53.38718,22.68355,"E10","8","U400","8","mineral","POLAND"
"763","16712",4,11,85,26.4,2,2.5,60.9,33.2,10.9,"WGS84",53.35061,22.85605,"E20","8","U111","8","mineral","POLAND"
"764","16713",10,11,79,49.3,21,5.5,58.9,595.3,25.6,"WGS84",53.1628,22.73842,"E20","8","U111","8","mineral","POLAND"
"765","16714",13,21,66,82,2,6.9,12.6,70.4,34.9,"WGS84",53.35053,23.19263,"E10","8","U400","8","mineral","POLAND"
"766","16715",13,23,65,10.3,0,1.2,51.1,186.4,6.8,"WGS84",53.13376,22.66891,"B16","8","U111","8","mineral","POLAND"
"767","16716",NA,NA,NA,437,0,38.6,0,107.7,86.6,"WGS84",53.19079,22.47274,"E20","8","U111","8","organic","POLAND"
"768","16717",NA,NA,NA,414.9,2,33.4,34.1,0,153.2,"WGS84",53.12319,22.4226,"E20","8","U111","8","organic","POLAND"
"769","16718",5,11,84,18.2,0,0.9,23.1,45.8,0,"WGS84",53.16242,23.40865,"C20","8","U120","8","mineral","POLAND"
"770","16719",5,6,88,43.5,0,3.4,39.8,105.9,11.1,"WGS84",53.19649,23.26685,"F00","8","U111","8","mineral","POLAND"
"771","16720",16,22,62,12.1,8,1.2,27.5,74.3,15.2,"WGS84",53.7836,22.89649,"E20","8","U111","8","mineral","POLAND"
"772","16722",10,25,65,8.2,1,1,31.2,78.7,6.5,"WGS84",53.85098,22.94833,"E10","8","U111","8","mineral","POLAND"
"773","16723",NA,NA,NA,325.9,2,20.3,50.4,61.8,151,"WGS84",53.8429,22.85296,"E20","8","U111","8","organic","POLAND"
"774","16724",1,1,97,0,103,0,0,23,2.4,"WGS84",53.87945,22.67841,"B15","8","U111","8","mineral","POLAND"
"775","16725",8,27,65,12.1,0,1.2,0,47.6,9.8,"WGS84",53.96318,22.9213,"B15","B14","U111","8","mineral","POLAND"
"776","16726",7,12,81,18.8,1,1.8,37.3,37.6,4.5,"WGS84",52.53234,22.6733,"B16","8","U111","8","mineral","POLAND"
"777","16727",4,19,77,12.8,0,1.4,86.2,57.8,0,"WGS84",52.59218,22.96126,"B14","8","U111","8","mineral","POLAND"
"778","16728",5,18,78,18.2,0,1.5,14.2,61.2,8,"WGS84",51.37285,23.42856,"E10","8","U111","8","mineral","POLAND"
"779","16729",4,16,80,7.5,0,0.9,39.4,52.2,4.2,"WGS84",51.39377,23.40546,"B13","8","U111","8","mineral","POLAND"
"780","16730",9,19,72,10.5,0,1.2,22.1,80.5,5.7,"WGS84",52.33279,22.49608,"B15","8","U111","8","mineral","POLAND"
"781","16731",15,20,65,12.2,1,1.3,15.1,68.5,12.8,"WGS84",52.33892,22.43814,"B15","8","U111","8","mineral","POLAND"
"782","16733",6,10,85,5,0,0.6,40.4,43.4,3.4,"WGS84",52.58391,22.35806,"E20","8","U111","8","mineral","POLAND"
"783","16734",2,4,94,0,24,0,0,15.7,0,"WGS84",52.35651,22.9512,"C20","8","U120","8","mineral","POLAND"
"784","16735",4,40,56,13.8,0,1.2,28,89.8,3.6,"WGS84",52.12388,22.91245,"B15","8","U111","8","mineral","POLAND"
"785","16736",4,32,64,9.1,0,0.8,26.7,36.5,2.6,"WGS84",52.16878,23.16386,"B15","8","U111","8","mineral","POLAND"
"786","16737",7,55,37,11.3,0,1.1,24.8,93.6,3.9,"WGS84",51.63137,22.41743,"B14","8","U111","8","mineral","POLAND"
"787","16738",7,48,45,8.4,0,1.1,72.1,168.9,5.5,"WGS84",51.60209,22.35063,"B21","8","U111","8","mineral","POLAND"
"788","16739",5,18,77,12.3,1,1.1,72.3,89.6,0,"WGS84",51.53076,22.50692,"E30","8","U112","8","mineral","POLAND"
"789","16741",37,53,10,66.9,1,6.1,110.4,116.9,34.9,"WGS84",51.51842,22.62077,"E20","8","U111","8","mineral","POLAND"
"790","16742",30,35,35,7.4,0,0.9,78.6,62.4,3,"WGS84",52.02852,22.61755,"B16","8","U111","8","mineral","POLAND"
"791","16743",5,22,74,13.4,0,1.2,76.6,160.2,2.2,"WGS84",52.01729,22.55539,"B16","8","U111","8","mineral","POLAND"
"792","16744",3,18,79,12,5,1,67.5,54.7,5.9,"WGS84",52.12988,22.34946,"B18","8","U111","8","mineral","POLAND"
"793","16745",3,22,74,10.4,0,1.1,62.5,49.3,2.3,"WGS84",51.76117,22.39462,"B14","8","U111","8","mineral","POLAND"
"794","16746",7,20,73,37.8,2,3,28.4,42.9,13.8,"WGS84",51.57451,22.60715,"E20","8","U111","8","mineral","POLAND"
"795","16748",7,21,72,9,0,1,59.1,155.5,3.9,"WGS84",53.94159,15.9304,"B18","8","U111","8","mineral","POLAND"
"796","16749",12,28,60,8.6,0,1,21.7,78.8,4.8,"WGS84",53.77239,16.42438,"C10","8","U120","8","mineral","POLAND"
"797","16750",4,10,86,11.8,0,0.8,18.5,0,0,"WGS84",53.72501,16.29543,"C30","8","U364","8","mineral","POLAND"
"798","16751",8,18,74,8.6,0,0.9,42.3,84.4,2.8,"WGS84",50.08839,23.03089,"C20","8","U120","8","mineral","POLAND"
"799","16752",NA,NA,NA,368.9,6,10.7,18,335.6,35.8,"WGS84",53.81804,16.58384,"C30","8","U120","8","organic","POLAND"
"800","16753",9,16,76,30.2,0,2.2,13.2,56.3,4.1,"WGS84",53.9222,15.95771,"C10","8","U120","8","mineral","POLAND"
"801","16754",7,22,72,12,1,1,40.8,71.1,3.6,"WGS84",53.66863,15.98326,"E20","8","U364","8","mineral","POLAND"
"802","16755",16,24,60,10.4,1,1.2,30.6,129.2,7.1,"WGS84",53.62532,16.12889,"E20","8","U364","8","mineral","POLAND"
"803","16756",4,13,83,9.9,1,0.7,93.3,81,3.1,"WGS84",52.12677,18.24119,"B16","8","U111","8","mineral","POLAND"
"804","16757",2,3,94,25.6,0,1.6,60.9,42.4,4.6,"WGS84",53.86917,15.55405,"E20","8","U111","U150","mineral","POLAND"
